PK_LOCALIDADE;customer_address_1;customer_address_2;customer_address_3;customer_address_4;address_number;region_code;region_name;city;country;state;zip_code
0b1733abad26610bc364122c41e24288f25dbed0473829894c00ecab58ce8430;3356 Kermit Highway;Não informado;Não informado;Não informado;10027560;2;Southern;Odessa;US;TX;79764
091167d1a1cfaf435552462393f96955e1f95f9b668d43bb44166a73363d69c3;44 Tunkhannock Avenue;Não informado;Não informado;Não informado;10012715;3;Northeast;Exeter;US;PA;18643
a6777ea698c026435856156e49fbba36313512d04d2cb62c82e392d6fd04fa89;PO Box 2640;Não informado;Não informado;Não informado;10011981;1;Western;Missoula;US;MT;59806
413997fbefa8f78a589686595e291cec4d6fa4c30b0942c065ccb5a870372ed6;915 West 42nd;Não informado;Não informado;Não informado;10023471;2;Southern;Odessa;US;TX;79764
9c977d6e07aa33519e8b0396121617f34182e9606bfa50d36eb60f04882d64ea;PO Box 588;Não informado;Não informado;Não informado;10010897;2;Southern;Whitehouse;US;TN;37188
47960e1d0d386397c0f268f30e288da325176d1c1a3b672108204d7a1dc2c362;Attention  Accounts Payable Department;PO Box 12990;Não informado;Não informado;10023221;4;Central;Overland Park;US;KS;66282-2990
731a1aee1394a3d0e4443097065e0c1704e813ebe5a2185cce7e9f4b7b2ab5d3;1275 North 6 Mile Road;Não informado;Não informado;Não informado;10026355;1;Western;Casper;US;WY;82604
b9704c390ba9d3fbea8c502d306d93f41696a390392794ad1535478836a66711;PO Box 409;Não informado;Não informado;Não informado;10019682;4;Central;Lennox;US;SD;57039
169fb272e5e5b6d9cf0db650df32f4f21c489ecd157ba7cf55c9ebe05602cd11;PO Box 86222;City Deep 2049;Não informado;Não informado;10022755;5;International;Johannesburg;AU;Não informado;Não informado
cfdc8b697472d2624e7809c751696b8f089b559bbc6e1096eb147eb1534c0aca;PO Box 22249;Não informado;Não informado;Não informado;10026581;2;Southern;Savannah;US;GA;31403
0db88e6947031044065fdbcc6b97939690864db234d48f12e91da4d7f24d337e;Rue Champion;Não informado;Não informado;Não informado;10018129;5;International;ZI 1 Ducos;IR;Não informado;Não informado
03bd9343bac4b5537eb67ee73d9ae581f48467e30fdc9f3624e5c84a561d7c06;#9 - 19257 Enterprise Way;Não informado;Não informado;Não informado;10021158;0;Canada;Surrey;CA;BC;V35-6J8
fa30c2c834583187cb09b9c57bf4b8c19b7560b718963c2c37827da8397d305c;2621 State Route 57;Não informado;Não informado;Não informado;10007577;3;Northeast;Stewartsville;US;NJ;8886
6fe31dc0dbcb34ccb4498127b8489197f4a4eb30844148bf9008f659eaa5316e;Rinconada De La Floresta 1137;Rinconada Del Bosque CP;Não informado;Não informado;10014043;5;International;Guadalajara Jal Mexico;IR;Não informado;44530
45a504b5b51596342ca1621f263449aa3706a339b4c7a41e5d6caf5ade429f84;1127 South First Street NE;Não informado;Não informado;Não informado;10021145;2;Southern;Brookhaven;US;MS;39601
58dba97d9383d1112b06118307715bfa92b9cb16767b583295cf4ca384e6f973;2400 Highway 19N;Não informado;Não informado;Não informado;10009679;2;Southern;Meridian;US;MS;39307
716728c98fcedfbe6486dd7bebe8bbb935592c65db661c5e14c515e8d91aca86;RR 2 BOX 9;Não informado;Não informado;Não informado;10024999;4;Central;Andover;US;SD;57422-8811
61e3be64a272f325ebde49b2cd138c1f39a942306d880989cf0af76a1ed169ff;PO Box 065;Não informado;Não informado;Não informado;10009863;5;International;Beijing 100088;UK;Não informado;Não informado
329d6eaac13ff5a695ef2961be577760f76e8286b9deefaa9cb31ed9cfc11b7f;PO Box 80;Não informado;Não informado;Não informado;10020445;4;Central;Rapid City;US;SD;57709
7e0aa3a0b92826480747fa6ef4cc7628fcfd0173946e8f9a2d05f388ee9481d4;Cnr Avalon Drv & Tasman Road;PO Box 20077;Não informado;Não informado;10021911;2;Southern;Te Rapa Hamilton;US;MS;Não informado
a9d9ca8de195a98914d126d5561bb7d324873c452884e77ea83e6eea27175af8;Al Thalia Street;PO Box 11605;Não informado;Não informado;10000471;5;International;Jeddah;AU;Não informado;11443
6d918c35530f29a2142fe70b3252b777540078ddbaf074886b084354e09adac6;7940 New Jersey Avenue;Não informado;Não informado;Não informado;10019665;4;Central;Hammond;US;IN;46323
761901fd6bd822ebadaacb22cb45809945fda67f62de4466b7a4c2ecfc5733f0;PO Box 194255;Não informado;Não informado;Não informado;10007123;2;Southern;Little Rock;US;AR;72219
9b9845b897598ccc72912541cd5f75645797b2f8819e61ebf340afa296681fc3;Attention:  Accounts Payable;686 South Adams;Não informado;Não informado;10015495;4;Central;Kansas City;US;KS;66105
10215466611f064fb088633bf5967fbbf6ac35b41c4a97448cea50026bdd4a86;1301 East 64th Avenue;Não informado;Não informado;Não informado;10025051;1;Western;Anchorage;US;AK;99518
aaf0ea81ff636c5d4bea6a0ed7f2caf3ea4e12d5cad5bdf49fd596618a5a6ba2;395 Smitty Way;Não informado;Não informado;Não informado;10025034;1;Western;Corona;US;CA;91720
22775b4e8b4091f0773d421c2146f30aced30c051fa76731be5ee4039c8e24cc;Central Accounting Service;PO Box 6005;Não informado;Não informado;10026560;4;Central;Dearborn;US;MI;48121
d6652c6d084d7abae1e404863e23ecc4071200441e08852ec14bcbf749695f02;2649 East Mulberry Street;Não informado;Não informado;Não informado;10020393;1;Western;Fort Collins;US;CO;80524
b1e86731221c6d9471250e98b879387f28295325612728733416fbb9c9422688;2400 R E O Drive;Não informado;Não informado;Não informado;10018867;4;Central;Flint;US;MI;48507
140a82f12c03a424bf71fdff4cfa9c3e012f0aedea5fbebf6ac118c7b348fe14;Attention  Accounts Payable Department;PO Box 12990;Não informado;Não informado;10021977;4;Central;Overland Park;US;KS;66282-2990
76e8937f295acc7c0b369992f4ba786b759ea36031f0a0ceb223ef63a8c61842;12000 Balls Ford Road;Não informado;Não informado;Não informado;10002969;3;Northeast;Manassas;US;VA;20109
7e90613e25fbd44b87929fcf98ba0ff345a62e3bcf8c29a82c8fe81ec0e6cb24;850 Commerce Street;Não informado;Não informado;Não informado;10025769;1;Western;Redding;US;CA;96002
1128e997b8a1d0043c2e2e79ed31123b5302f746f2f4a4e8ceb072220eb7a661;Division of Parkhurst;15051 E Admiral Place;Não informado;Não informado;10014739;2;Southern;Tulsa;US;OK;74116
4f4fd4c208e30f6bbb05139fc920350e3aa678e3ceceaa260eb5cc8a4a25089c;Americas Body Company;PO Box 46539;Não informado;Não informado;10024541;4;Central;Bedford;US;OH;44146
315ef1f01d1ad1950e9043e5c61249e21f262af38578efe1ac612adc0bf9e274;201 Old Boiling Springs Road;Não informado;Não informado;Não informado;10022249;2;Southern;Shelby;US;NC;28152
07bde7a8c73748d987a4478e262e4effe939081fb59f4cae51d0e373cca37cd9;DBA Pronto Jobbers Warehouse;PO Box 409;Não informado;Não informado;10007120;1;Western;Rexburg;US;ID;83440
2ea117a201fb1982687c993ffbb7d80c3b38052050e1a12ce0496985ab75fe1e;1942 W 11th Avenue;Não informado;Não informado;Não informado;10011398;1;Western;Eugene;US;OR;97402-3519
15fc0ed33c212d4c818520ec95a18aa4181a446842de2c938aae44a42452a3f4;4103 Holiday Drive;Não informado;Não informado;Não informado;10009643;4;Central;Flint;US;MI;48507
0d45caf45f1e1674b798c85a6ee2c7355bf5f7de33da076202586aae2ed899bf;217 West 3rd Street;Não informado;Não informado;Não informado;10025291;4;Central;Dover;US;OH;44622
a3dbb27a3a3fe06a986ef907f2a12c8fc16aff43bde13f81ef78587d9f3fa470;PO Box 582510;Não informado;Não informado;Não informado;10024009;2;Southern;Tulsa;US;OK;74158-2510
bb7b7f9c0fb68803bcfd6ab1918b3bb3f5c5acf1c9b40a01fb016b008efbc9ef;PO Box 6307;Não informado;Não informado;Não informado;10016549;2;Southern;Jacksonville;US;FL;32236
8901f7b88e418cf20005caa588b908323863f4b97bf7484f1fac1e04c8ee5280;904 Billy Mitchell Boulevard;Não informado;Não informado;Não informado;10009654;2;Southern;Brownsville;US;TX;78521
36c1e583814cad5310d9315cc389d8823daac235478e2fc71d1f1ee2e63e172b;12900 SE Capps Road;Não informado;Não informado;Não informado;10014495;1;Western;Clackamas;US;OR;97015
16f18b8e2f94fbecb380c18d65cbe1912ac2bb278e9190d91f6e7517d219ce34;PO Box 13056;Não informado;Não informado;Não informado;10024260;1;Western;Spokane;US;WA;99213-3056
140ccc33d6d0c25ec170f30d2701fcce2a4d0cd9aa2b638da4c3e7a750a121fa;3248 Auburn Boulevard;Não informado;Não informado;Não informado;10009647;1;Western;Sacramento;US;CA;95821
41cbf099d534fec2675eb5a39f4454515a4c24ed9bc8f429177af4919ea2c60d;1477 E Highway 356;Não informado;Não informado;Não informado;10010970;2;Southern;Irving;US;TX;75060
b746f78ba52258a2112d0e1f519da47011fbe586901124bdd807249480260adb;97 Banawe Street;Não informado;Não informado;Não informado;10026521;5;International;Quezon City;IR;Não informado;1114
bbd7d946381da4d04d912ac8b359078585395705b046c62e8468f0d6b6197ce1;PO Box 99;Não informado;Não informado;Não informado;10008593;4;Central;Highland;US;IL;62249
eebad8097e2ae0bb1899f50eb56103bccc70b0e67059a5719c9271685e529ecb;3248 Auburn Boulevard;Não informado;Não informado;Não informado;10019900;1;Western;Sacramento;US;CA;95821
d3f2c654e7997169bbd99beb9f088f76071472402b5f0ba6de861cf0f2bae06b;Division of Western Truck Sales Inc;3530 East Washington Street;Não informado;Não informado;10014546;1;Western;Phoenix;US;AZ;85034
a41aa3e75b4bf73274bccb8b2eb6addd893f02b9032e8d821fc6a4a1bba4ca2a;PO Box 667;Não informado;Não informado;Não informado;10025791;1;Western;Prineville;US;OR;97754
8fb50f3736d93ca623a6cc46bd66fd263b6a239de4b17a35d112196338b5e188;13208 East 40 Highway;Não informado;Não informado;Não informado;10021668;4;Central;Independence;US;MO;64055
798591362ffd72778d23ad2dd02d6d0a2c6ad436c50fc8072b0a51974fcee62c;PO Box 14311;Não informado;Não informado;Não informado;10015789;5;International;Jeddah;AU;Não informado;21424
7067158118414f383580b935067e3ff15f8cc1f4a7ec67460380c359efc7391b;4200 S Morgan Street;Não informado;Não informado;Não informado;10017072;4;Central;Chicago;US;IL;60609
890dae4ec98771ee86503da85660b6379678c492a7d367ede988d6b790f762b4;Bellsingel 2 1119NV;Não informado;Não informado;Não informado;10023511;5;International;Schiphol-Rijk;IR;Não informado;Não informado
938a25740ea3af60cdfaa1393ecb901e916cdad34a01fa747e6dd294bbea41a0;PO Drawer 40;Não informado;Não informado;Não informado;10009985;1;Western;West Jordan;US;UT;84084
05fa0a6032dcc646725123c3605a9a60f31c6496567052e689e8dd5db81e3e7e;PO BOX 8808;C/O APSS;Dept. 551;Não informado;10019664;4;Central;MOLINE;US;IL;61266-8808
7a97f34fc0cb2256f0b6c2f5ef4325790ef8804d17dcac4db07acb670e318b5e;A Scott Fetzer Company;3201 West Old Lincoln Way;Não informado;Não informado;10025251;4;Central;Wooster;US;OH;44691
2e4ecb397e0c883617e2b0cac65c7ce84ac5c9e795155ae261eb4929a834d76a;Sacramento PDC #13;Attention  Accounts Payable;PO Box 15279 C;Não informado;10019109;1;Western;Sacramento;US;CA;95851-1297
342e25e1fd3bbf28090ddee6cec2564f4eb7f9b277303c40a97c8e2dfab58249;1801 NW 82nd Ave;Não informado;Não informado;Não informado;10006805;2;Southern;Miami;US;FL;33126
75bfa6e4fbf3dc4b55145b993011683c6081e66264cb6023c1f504c27cba927e;3355 American Drive;Não informado;Não informado;Não informado;10009653;0;Canada;Mississauga;CA;ON;L4V 1B3
5f77554e59aaee61310b54ec24050bfa6e38c0327ff440c4f12dbe38c9f192b7;7600 South Santa Fe;Não informado;Não informado;Não informado;10023235;2;Southern;Houston;US;TX;77061
3528b1fa49b589420635ed90370f14236144750cc9712cfe7994f9f293cc95f0;480 Gordon Baker Road;Não informado;Não informado;Não informado;10021204;0;Canada;Toronto;CA;ON;M2H 3B4
5ea9fa06ae5163d7c83205ec74499a6eb8a1024ac281c5d2a4f66679fa5864fd;9440 North Whitaker Road;Não informado;Não informado;Não informado;10024248;1;Western;Portland;US;OR;97217
e89c16d481e67b501d8574248f99a09888ad7b4e3c52eb096804f0b7d4f287eb;2177 Dale Avenue SE;Não informado;Não informado;Não informado;10011997;3;Northeast;Roanoke;US;VA;24013
44a4421561bdfb615b513f22bb4d199a897540ba7b3df4c6e348defd50a9c787;Solec 44;Não informado;Não informado;Não informado;10018371;5;International;00-394 Warsaw;UK;Não informado;Não informado
1e2f11f66502f1227c99886b8ac2ec2e964f0c81bc36bb49810eadf7c541bd37;One Cabela Drive;Attention: Accounts Payable;Não informado;Não informado;10020927;4;Central;Sidney;US;NE;69160
c28071aaacef54c19e5d764e25b16fa77b102c8350435b5c63a428e41eff1f6d;RR1 Box 9;Não informado;Não informado;Não informado;10012425;4;Central;Oslo;US;MN;56744
0ec9fdfddd753975114e788d37992c5bff9b8176697a1aecc243ae0110011d37;1723 Webb Drive;Não informado;Não informado;Não informado;10022725;2;Southern;Norcross;US;GA;30093
89c74b35477ac8fe5832b88831d525431a7ecef62633e8bfaa4df04614973e91;1101A Potomac Avenue;Não informado;Não informado;Não informado;10006848;3;Northeast;Fredericksburg;US;VA;22405
d0d95f2796d70d128535f22b545544b579fe7f6a375c06c094c8076672250f6a;PO Box 36409;Não informado;Não informado;Não informado;10013188;2;Southern;Charlotte;US;NC;28236
4863a86649c2ba3cf54b027bdbb5834605510a69499ce0883931f7ac106119aa;6311 North Lindbergh Boulevard;Não informado;Não informado;Não informado;10000462;4;Central;Hazelwood;US;MO;63042
0ee711c8dfda809cfdd022c903dd4a6dde9d3771bfcf06f95ec3a316f9dc2ee3;PO Box 2338;Não informado;Não informado;Não informado;10016564;4;Central;Traverse City;US;MI;49685
22f42b4b3f6bc36e242b8eea9e19847202963949ce61a02fba04b7703022cbb1;1151 W Main;Não informado;Não informado;Não informado;10025021;4;Central;Depere;US;WI;54115
6408114eb9ad7e838f5818fd3f28365ac471cb80187bc06ba0735a6667e40f80;8F No.19 Chang Chun Road;Não informado;Não informado;Não informado;10007117;5;International;Taipei;AU;Não informado;104
bda268e481044138c279bf3c224e9f3a9d66d7124e64145428aafc989c4446e2;815 Circle Drive East;Não informado;Não informado;Não informado;10025023;0;Canada;Saskatoon;CA;SK;S7K 3S4
4a3a3da918e63026eda44867064a1d24bc3a2b26d12880bb3f844572efb3fb9e;522 Montana Avenue;Não informado;Não informado;Não informado;10010886;1;Western;Libby;US;MT;59923
ff98d461d8d9cf42ab8615695d76aa7bb60cb93f06f37a8fc58d36e4e64ec605;8300 Lane Drive;Não informado;Não informado;Não informado;10022750;4;Central;Watervliet;US;MI;49098
d70def1658db83a579ef995f0e1d4bc04475c65f4cdf1e4b241b7cd79b39ee4e;Global Motorsport Parts Inc;PO Box 1179;Não informado;Não informado;10009356;4;Central;Cape Girardeau;US;MO;63702
cc6709f3bcc41c36bdcb7148bc9f933999b17654a1fb6a4c348284a3a98ea970;PO Box 7005;Não informado;Não informado;Não informado;10015824;4;Central;South Bend;US;IN;46634-7005
0de8744f3c8a105e91a6e96e68fdece281fb1166054b1403d7431916a60db4fe;PO Box 578;Não informado;Não informado;Não informado;10008596;2;Southern;Springhill;US;LA;71075
ebbf8407c127c8ac68885c269a726f43092c83cb675c7149f26ab5d6f8493d45;63 Bridge Street;Não informado;Não informado;Não informado;10027340;3;Northeast;Salem;US;MA;1970
ea3e99ce4e5ba06906956c380d7032bf946c47486f010c1f72f8bde273877c5c;3545 South Richey Boulevard;Não informado;Não informado;Não informado;10025264;1;Western;Tuscon;US;AZ;85713
7e069ac12325c8984f7073f5df3cdb54b26d86317822a9d1ac0d876707c531f1;Não informado;Não informado;Não informado;Não informado;10002501;5;International;Não informado;UK;Não informado;Não informado
dc8c0a23d2aa1c611a80549620f9d4fddc90c473fbb993164a441de8d382fcf8;Av Eusebio Ayala 3321;Não informado;Não informado;Não informado;10023780;5;International;Asuncion;UK;Não informado;33126-1214
527992fb151d2b9d37031bbb93afbde2a57a48ad07209d4761c8bdbf5bad5803;21533 Mound Road;Não informado;Não informado;Não informado;10022730;4;Central;Warren;US;MI;48091-2991
e20a147f5b7bd009fb7096dcaf4ce555fa4bffaca66232bc2cf41c3603e51416;3F Shinwoo Building;195-12 Poi-Dong Kangnam-KU;Não informado;Não informado;10004255;5;International;Seoul;AU;Não informado;135-260
64b540ff5e1f40635040bcb7cb159e0511cd818515a69b4b51c36a7a3214f982;1920 East Front Street;Não informado;Não informado;Não informado;10025036;4;Central;Kansas City;US;MO;64139-1538
0c4001cc9bc473c662040b5f3cc5e734d29f580c5468fff72e52cca45f76b649;PO Box 899;Não informado;Não informado;Não informado;10023244;2;Southern;Cleveland;US;MS;38732-0899
0104770a824ec9152769b8d4c23d01c0092c82ffb3fa97d33ef6167d6b6c6ebf;4532 Enterprise Drive;Não informado;Não informado;Não informado;10025758;2;Southern;Oklahoma City;US;OK;73128
610bfe7a6e8426cb30d3dad4a9c02f225007672ed82ac5ea71fad9077717c03b;Não informado;Não informado;Não informado;Não informado;10009669;5;International;Não informado;UK;Não informado;Não informado
1138c5078835d2496be1846853c8fbc8a09d49bf91eb7da3138e6af6b18fddde;208 W Main;Não informado;Não informado;Não informado;10010717;4;Central;Waterville;US;KS;66548
9562b5d72721d276e0492ab908cc9c56698931c18c55638d3c0c1daaf754017b;PO Box 99;Não informado;Não informado;Não informado;10002709;1;Western;Albany;US;OR;97321
005dcd0629588a88dba85748b271128308281b12c6964d28b7d1d374b827adb5;PO Box 26;Não informado;Não informado;Não informado;10026336;2;Southern;Columbia;US;SC;29202
be7a29ed3da802447904a160204dd30aab01ac97e0b087dd00226d38fe439dce;PO Box 4658;Não informado;Não informado;Não informado;10012234;1;Western;Hayward;US;CA;94540
06f9f8f9a6b90f7ea68b420a9238e80ee49a46bdc50a17a518a1670eaf671bcb;877 1st Avenue NW;Não informado;Não informado;Não informado;10010935;4;Central;Sioux Center;US;IA;51250
c864d1cacbda24c9a3e6f912a6ec63eddef789ceabdda86459a8b2e262b2eb10;334 North Hall Street;Não informado;Não informado;Não informado;10026299;2;Southern;Dallas;US;TX;75226
e53a8d8d53bad43a2fb95f35945678e8e38d28fe98434332b6a7299d19b41a5c;1477 Davril Circle;Não informado;Não informado;Não informado;10009631;1;Western;Corona;US;CA;92880
754d1e6827e1041fbc84145dab0b1ea31696ca4b6079f65aefabc6e5f9182ced;9111 41 Avenue;Não informado;Não informado;Não informado;10027082;0;Canada;Edmonton;CA;AB;T6E 5V2
69f00ac8e124ce82ebef32b8d5b06d025e00733e5ac93d9d0b0684e57ffb7ba4;1880 N Westwood;Não informado;Não informado;Não informado;10026291;4;Central;Poplar Bluff;US;MO;63901
6c51c04e25dc455460e69c5f1fb3c5460802274c30ef795260a3b524ab9700c1;6590 SW Fallbrook Place;(Commercial Industrial);Não informado;Não informado;10016858;1;Western;Beaverton;US;OR;97008
6afd0a976e75b735360bd2d3893920da88c818467c286475bbea8bf13341b5b3;Worldwide Purchasing;1996 Technology Drive;Mail Code 483-619-114;Não informado;10012226;4;Central;Troy;US;MI;48083
5bb25289ebcdad54bd80d938b1bd623fe3167b9a1a546c152d26dbf860396fa8;1510 Merced Street;Não informado;Não informado;Não informado;10014047;1;Western;Fresno;US;CA;93706
40ed0d49f0d37b758f57b7d9e33e5ca4e97cb4f0beb2264b4710af70634e32b1;2649 R W Johnson Boulevard;Não informado;Não informado;Não informado;10027381;1;Western;Tumwater;US;WA;98512
4aef205a11a46178923f51b9322eec40ae21fb73cc40c24a5f2b079438747cdf;580 Yankee Doodle Rd Ste 1200;Não informado;Não informado;Não informado;10017036;4;Central;Eagan;US;MN;55121
ec08795c51022ea75e85e0c86498197a31fad91cf4d85628c846cdd6abc82680;Attention  Accounts Payable Department;PO Box 12990;Não informado;Não informado;10016807;4;Central;Overland Park;US;KS;66282-2990
cf31c81c253177b8ac3349496030c202e1e75d6ddb4955ce9696eaa58898dd48;8 N Industrial Park Road;Não informado;Não informado;Não informado;10021996;3;Northeast;Milton;US;PA;17847
463553ae9a6ac803c762f2fca770a4c86af25212fb830305ab66d3fa4e97bd55;Não informado;Não informado;Não informado;Não informado;10022978;5;International;Não informado;UK;Não informado;Não informado
25e37db0f49cf8d4105c37669943e717198094c9aeb385ab76e8af07a46a7c22;6501 Adamo Drive;Não informado;Não informado;Não informado;10027348;2;Southern;Tampa;US;FL;33619
57abc0820498effb9bff499599cd966b36a24a297730a8c053e456833d8e4b42;50 Mystic Avenue;Não informado;Não informado;Não informado;10002240;3;Northeast;Medford;US;MA;2155
